id,title,description,category,price,discountPercentage,stock,tags,brand,sku,weight,dimensions,warrantyInformation,shippingInformation,availabilityStatus,reviews,returnPolicy,minimumOrderQuantity,meta,images,thumbnail,_extracted_at,_source,product_id,product_name,rating_rate,rating_count,discount_pct,status,is_active,sk_product,_transformed_at,_pipeline_version
180,Dress Pea,"The Dress Pea is a stylish and comfortable dress with a pea pattern. Perfect for casual outings, it adds a playful and fun element to your wardrobe, making it a great choice for day-to-day wear.",WOMENS-DRESSES,49.99,17.68,6,"['clothing', 'dresses']",,WOM-BRD-DRE-180,1,"{'width': 28.51, 'height': 20.99, 'depth': 12.58}",2 year warranty,Ships overnight,Low Stock,"[{'rating': 4, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Harper Turner', 'reviewerEmail': 'harper.turner@x.dummyjson.com'}, {'rating': 1, 'comment': 'Not worth the price!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Luna Russell', 'reviewerEmail': 'luna.russell@x.dummyjson.com'}, {'rating': 2, 'comment': 'Would not buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Michael Johnson', 'reviewerEmail': 'michael.johnson@x.dummyjson.com'}]",90 days return policy,6,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '8142375980193', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/1.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/2.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/3.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/4.webp']",https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,180,Dress Pea,4.88,,17.68,ACTIVE,True,58534f53d60aa17e,2026-04-19T19:41:26.584937+00:00,1.0
181,Marni Red & Black Suit,"The Marni Red & Black Suit is a sophisticated and fashion-forward suit ensemble. With a combination of red and black tones, it showcases a modern design for a bold and confident look.",WOMENS-DRESSES,179.99,19.02,62,"['clothing', 'suits']",,WOM-BRD-MAR-181,3,"{'width': 26.02, 'height': 9.93, 'depth': 25.48}",5 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 5, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Avery Perez', 'reviewerEmail': 'avery.perez@x.dummyjson.com'}, {'rating': 3, 'comment': 'Very disappointed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Scarlett Wright', 'reviewerEmail': 'scarlett.wright@x.dummyjson.com'}, {'rating': 4, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Claire Foster', 'reviewerEmail': 'claire.foster@x.dummyjson.com'}]",90 days return policy,2,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '7479689140965', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/1.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/2.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/3.webp', 'https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/4.webp']",https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,181,Marni Red & Black Suit,4.48,,19.02,ACTIVE,True,e3c59a1254aea672,2026-04-19T19:41:26.584937+00:00,1.0
182,Green Crystal Earring,"The Green Crystal Earring is a dazzling accessory that features a vibrant green crystal. With a classic design, it adds a touch of elegance to your ensemble, perfect for formal or special occasions.",WOMENS-JEWELLERY,29.99,15.24,54,"['fashion accessories', 'earrings']",,WOM-BRD-GRE-182,2,"{'width': 14.61, 'height': 22.92, 'depth': 12.52}",5 year warranty,Ships in 3-5 business days,In Stock,"[{'rating': 4, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Michael Williams', 'reviewerEmail': 'michael.williams@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Samantha Howard', 'reviewerEmail': 'samantha.howard@x.dummyjson.com'}, {'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Xavier Wright', 'reviewerEmail': 'xavier.wright@x.dummyjson.com'}]",60 days return policy,15,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '1680580323411', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/1.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/2.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/3.webp']",https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,182,Green Crystal Earring,3.96,,15.24,ACTIVE,True,00a8c44401b3cd3f,2026-04-19T19:41:26.584937+00:00,1.0
183,Green Oval Earring,"The Green Oval Earring is a stylish and versatile accessory with a unique oval shape. Whether for casual or dressy occasions, its green hue and contemporary design make it a standout piece.",WOMENS-JEWELLERY,24.99,15.18,73,"['fashion accessories', 'earrings']",,WOM-BRD-GRE-183,10,"{'width': 8.48, 'height': 6.24, 'depth': 5.72}",3 months warranty,Ships in 3-5 business days,In Stock,"[{'rating': 3, 'comment': 'Would not buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Elena Long', 'reviewerEmail': 'elena.long@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Layla Sullivan', 'reviewerEmail': 'layla.sullivan@x.dummyjson.com'}, {'rating': 4, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Xavier Wright', 'reviewerEmail': 'xavier.wright@x.dummyjson.com'}]",60 days return policy,19,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '4782555577213', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/1.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/2.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/3.webp']",https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,183,Green Oval Earring,3.57,,15.18,ACTIVE,True,45241c20035e14ac,2026-04-19T19:41:26.584937+00:00,1.0
184,Tropical Earring,"The Tropical Earring is a fun and playful accessory inspired by tropical elements. Featuring vibrant colors and a lively design, it's perfect for adding a touch of summer to your look.",WOMENS-JEWELLERY,19.99,0.76,1,"['fashion accessories', 'earrings']",,WOM-BRD-TRO-184,3,"{'width': 14.99, 'height': 15.76, 'depth': 16.09}",3 year warranty,Ships in 1-2 business days,Low Stock,"[{'rating': 5, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Alexander Jones', 'reviewerEmail': 'alexander.jones@x.dummyjson.com'}, {'rating': 4, 'comment': 'Awesome product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Eli Ward', 'reviewerEmail': 'eli.ward@x.dummyjson.com'}, {'rating': 1, 'comment': 'Very unhappy with my purchase!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Carter Rivera', 'reviewerEmail': 'carter.rivera@x.dummyjson.com'}]",7 days return policy,31,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '7759380216135', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/1.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/2.webp', 'https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/3.webp']",https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,184,Tropical Earring,4.4,,0.76,ACTIVE,True,ecea746e9f3517be,2026-04-19T19:41:26.584937+00:00,1.0
185,Black & Brown Slipper,"The Black & Brown Slipper is a comfortable and stylish choice for casual wear. Featuring a blend of black and brown colors, it adds a touch of sophistication to your relaxation.",WOMENS-SHOES,19.99,3.33,3,"['footwear', 'slippers']",COMFORT TRENDS,WOM-COM-BLA-185,5,"{'width': 21.35, 'height': 26.21, 'depth': 17}",Lifetime warranty,Ships in 1 month,Low Stock,"[{'rating': 5, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Isaac Lawrence', 'reviewerEmail': 'isaac.lawrence@x.dummyjson.com'}, {'rating': 2, 'comment': 'Not worth the price!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'William Gonzalez', 'reviewerEmail': 'william.gonzalez@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Sophia Jones', 'reviewerEmail': 'sophia.jones@x.dummyjson.com'}]",60 days return policy,47,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '5732146194724', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/1.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/2.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/3.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/4.webp']",https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,185,Black & Brown Slipper,2.53,,3.33,ACTIVE,True,0b113e5bbc4406d1,2026-04-19T19:41:26.584937+00:00,1.0
186,Calvin Klein Heel Shoes,"Calvin Klein Heel Shoes are elegant and sophisticated, designed for formal occasions. With a classic design and high-quality materials, they complement your stylish ensemble.",WOMENS-SHOES,79.99,3.19,93,"['footwear', 'heel shoes']",CALVIN KLEIN,WOM-CAL-CAL-186,6,"{'width': 29.12, 'height': 20.94, 'depth': 20.65}",2 year warranty,Ships in 1 week,In Stock,"[{'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Maya Reed', 'reviewerEmail': 'maya.reed@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Grace Perry', 'reviewerEmail': 'grace.perry@x.dummyjson.com'}, {'rating': 1, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Eleanor Collins', 'reviewerEmail': 'eleanor.collins@x.dummyjson.com'}]",60 days return policy,6,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '0196443645959', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/1.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/2.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/3.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/4.webp']",https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,186,Calvin Klein Heel Shoes,4.92,,3.19,ACTIVE,True,6555501984978e20,2026-04-19T19:41:26.584937+00:00,1.0
187,Golden Shoes Woman,"The Golden Shoes for Women are a glamorous choice for special occasions. Featuring a golden hue and stylish design, they add a touch of luxury to your outfit.",WOMENS-SHOES,49.99,13.93,88,"['footwear', ""women's shoes""]",FASHION DIVA,WOM-FAS-GOL-187,4,"{'width': 16.38, 'height': 20.06, 'depth': 8.8}",6 months warranty,Ships in 2 weeks,In Stock,"[{'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Nolan Gonzalez', 'reviewerEmail': 'nolan.gonzalez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very pleased!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Brayden Fleming', 'reviewerEmail': 'brayden.fleming@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very pleased!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Eleanor Tyler', 'reviewerEmail': 'eleanor.tyler@x.dummyjson.com'}]",7 days return policy,7,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '0365072601388', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/1.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/2.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/3.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/4.webp']",https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,187,Golden Shoes Woman,3.26,,13.93,ACTIVE,True,809992671e39c5b4,2026-04-19T19:41:26.584937+00:00,1.0
188,Pampi Shoes,"Pampi Shoes offer a blend of comfort and style for everyday use. With a versatile design, they are suitable for various casual occasions, providing a trendy and relaxed look.",WOMENS-SHOES,29.99,14.14,49,"['footwear', 'casual shoes']",PAMPI,WOM-PAM-PAM-188,7,"{'width': 29.43, 'height': 22.65, 'depth': 16.12}",No warranty,Ships in 1 week,In Stock,"[{'rating': 4, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Nathan Reed', 'reviewerEmail': 'nathan.reed@x.dummyjson.com'}, {'rating': 4, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Connor Baker', 'reviewerEmail': 'connor.baker@x.dummyjson.com'}, {'rating': 5, 'comment': 'Awesome product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Noah Lewis', 'reviewerEmail': 'noah.lewis@x.dummyjson.com'}]",60 days return policy,12,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '9686058230535', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/1.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/2.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/3.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/4.webp']",https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,188,Pampi Shoes,3.05,,14.14,ACTIVE,True,0cd7de50c4e4f2ef,2026-04-19T19:41:26.584937+00:00,1.0
189,Red Shoes,"The Red Shoes make a bold statement with their vibrant red color. Whether for a party or a casual outing, these shoes add a pop of color and style to your wardrobe.",WOMENS-SHOES,34.99,17.69,7,"['footwear', ""women's shoes""]",FASHION EXPRESS,WOM-FAS-SHO-189,10,"{'width': 15.21, 'height': 11.62, 'depth': 22.63}",No warranty,Ships in 1 month,Low Stock,"[{'rating': 5, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Isabella Anderson', 'reviewerEmail': 'isabella.anderson@x.dummyjson.com'}, {'rating': 4, 'comment': 'Awesome product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Luna Perez', 'reviewerEmail': 'luna.perez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Savannah Gomez', 'reviewerEmail': 'savannah.gomez@x.dummyjson.com'}]",60 days return policy,8,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '5817762883655', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/1.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/2.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/3.webp', 'https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/4.webp']",https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,189,Red Shoes,3.25,,17.69,ACTIVE,True,3cbe1691ae58665a,2026-04-19T19:41:26.584937+00:00,1.0
190,IWC Ingenieur Automatic Steel,"The IWC Ingenieur Automatic Steel watch is a durable and sophisticated timepiece. With a stainless steel case and automatic movement, it combines precision and style for watch enthusiasts.",WOMENS-WATCHES,4999.99,9.45,90,"['watches', 'luxury watches']",IWC,WOM-IWC-ING-190,3,"{'width': 24.77, 'height': 24.66, 'depth': 6.09}",1 year warranty,Ships overnight,In Stock,"[{'rating': 3, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Gabriel Adams', 'reviewerEmail': 'gabriel.adams@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Evan Reed', 'reviewerEmail': 'evan.reed@x.dummyjson.com'}, {'rating': 3, 'comment': 'Would not buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Clara Berry', 'reviewerEmail': 'clara.berry@x.dummyjson.com'}]",No return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '7438522857639', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/1.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/2.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/3.webp']",https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,190,IWC Ingenieur Automatic Steel,2.93,,9.45,ACTIVE,True,7ff6a003155aa4e4,2026-04-19T19:41:26.584937+00:00,1.0
191,Rolex Cellini Moonphase,"The Rolex Cellini Moonphase watch is a masterpiece of horology. Featuring a moon phase complication, it showcases the craftsmanship and elegance that Rolex is renowned for.",WOMENS-WATCHES,15999.99,4.11,52,"['watches', 'luxury watches']",ROLEX,WOM-ROL-ROL-191,10,"{'width': 12.5, 'height': 20.63, 'depth': 25.04}",1 month warranty,Ships in 1 week,In Stock,"[{'rating': 4, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Gabriel Hayes', 'reviewerEmail': 'gabriel.hayes@x.dummyjson.com'}, {'rating': 5, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Logan Torres', 'reviewerEmail': 'logan.torres@x.dummyjson.com'}, {'rating': 1, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Isabella Jackson', 'reviewerEmail': 'isabella.jackson@x.dummyjson.com'}]",30 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '4608359670564', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/1.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/2.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/3.webp']",https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,191,Rolex Cellini Moonphase,3.83,,4.11,ACTIVE,True,27dfbb619c04e889,2026-04-19T19:41:26.584937+00:00,1.0
192,Rolex Datejust Women,"The Rolex Datejust Women's watch is an iconic timepiece designed for women. With a timeless design and a date complication, it offers both elegance and functionality.",WOMENS-WATCHES,10999.99,15.94,4,"['watches', 'luxury watches', ""women's watches""]",ROLEX,WOM-ROL-ROL-192,3,"{'width': 23.23, 'height': 7.19, 'depth': 28.95}",5 year warranty,Ships in 2 weeks,Low Stock,"[{'rating': 3, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Benjamin Wilson', 'reviewerEmail': 'benjamin.wilson@x.dummyjson.com'}, {'rating': 5, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Madison Collins', 'reviewerEmail': 'madison.collins@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Lucas Gray', 'reviewerEmail': 'lucas.gray@x.dummyjson.com'}]",No return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '1265605585958', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/1.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/2.webp', 'https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/3.webp']",https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,192,Rolex Datejust Women,2.86,,15.94,ACTIVE,True,f7b6a90079167949,2026-04-19T19:41:26.584937+00:00,1.0
